msoa21cd,all_lgb_plus,gay_or_lesbian,bisexual_and_other,all_diff_id,trans_mw,other_id,different_unanswered
E02000402,0.024460709,0.01155624,0.012904468,0.014065511,0.005587669,0.000578035,0.007899807
E02000403,0.052927928,0.027348777,0.025579151,0.011740109,0.004020585,0.001286587,0.006432937
E02000404,0.043028968,0.020328646,0.022700322,0.012366593,0.003388108,0.00220227,0.006776215
E02000405,0.047771979,0.021678041,0.026093938,0.004612916,0.001203369,0.001403931,0.002005616
E02000406,0.045098381,0.022113878,0.022984503,0.012188752,0.002611875,0.001915375,0.007661501
E02000407,0.051523007,0.020576798,0.030946209,0.017336358,0.006318859,0.00162022,0.009397278
E02000408,0.03428042,0.012353305,0.021927115,0.014978382,0.003088326,0.001698579,0.010191476
E02000409,0.033719074,0.016360734,0.01735834,0.01735834,0.007781325,0.000997606,0.008579409
E02000410,0.055812163,0.026943803,0.02886836,0.006927073,0.002309024,0.002501443,0.002116606
E02000411,0.068295806,0.031693523,0.036602284,0.017392232,0.003307725,0.004801536,0.009282971
E02000412,0.058534264,0.028077411,0.030456853,0.010947168,0.003807711,0.000951928,0.00618753
E02000413,0.044874979,0.01987084,0.02500414,0.009609013,0.002319417,0.005467197,0.001822399
E02000414,0.060393499,0.029769033,0.030624465,0.013855628,0.006329114,0.001710571,0.005815943
E02000415,0.064755314,0.032954358,0.031800956,0.019611074,0.006097561,0.003295979,0.010217535
E02000416,0.060550459,0.031333804,0.029216655,0.008889516,0.003668689,0.002398758,0.002822069
E02000417,0.053463164,0.027007165,0.026455998,0.007900055,0.003674444,0.002572111,0.0016535
E02000418,0.044524398,0.027209355,0.017315044,0.00337306,0.001798966,0.000674612,0.000899483
E02000419,0.078076455,0.039443469,0.038632986,0.014989872,0.004321404,0.003781229,0.006887238
E02000420,0.063628292,0.034477656,0.029150636,0.015983425,0.003403877,0.00221992,0.010359627
E02000421,0.060469059,0.024583216,0.035885844,0.017801639,0.004803617,0.003814637,0.009183385
E02000422,0.052474261,0.023912321,0.028561939,0.015272244,0.004648074,0.003320053,0.007304117
E02000423,0.093765754,0.043690136,0.050075618,0.013107041,0.00336078,0.003192741,0.00655352
E02000424,0.067622588,0.033988317,0.033634271,0.007255353,0.002654397,0.001946558,0.002654397
E02000425,0.03342455,0.015050821,0.01837373,0.008405004,0.000977326,0.000977326,0.006450352
E02000426,0.047520661,0.026859504,0.020661157,0.006010518,0.00150263,0.002629602,0.001878287
E02000427,0.096433518,0.051592798,0.04484072,0.013324105,0.002076484,0.003633847,0.007613774
E02000428,0.074901445,0.027011243,0.047890203,0.013734658,0.002483928,0.005844535,0.005406195
E02000429,0.059765208,0.03432942,0.025435788,0.004803416,0.002134851,0.002134851,0.000533713
E02000430,0.078784758,0.039649846,0.039134912,0.006180258,0.000515021,0.003948498,0.001716738
E02000431,0.083185841,0.045427729,0.037758113,0.006489676,0.001769912,0.003343166,0.001376598
E02000432,0.099456827,0.057126803,0.042330025,0.007118771,0.001686025,0.002810041,0.002622705
E02000433,0.015598886,0.006963788,0.008635097,0.004458687,0.00139334,0.00069667,0.002368678
E02000434,0.017392377,0.005427408,0.011964969,0.008509064,0.003329634,0.000493279,0.004686151
E02000435,0.019318528,0.006084576,0.013233952,0.007604563,0.002281369,0.000608365,0.004714829
E02000436,0.012642487,0.004974093,0.007668394,0.004976156,0.001244039,0.000622019,0.003110097
E02000437,0.013877089,0.003964882,0.009912206,0.007785957,0.003539071,0.000424689,0.003822197
E02000438,0.018065094,0.005971932,0.012093162,0.009702941,0.003284072,0.001044932,0.005373936
E02000439,0.020552607,0.005172179,0.015380428,0.010616578,0.00231387,0.00027222,0.008030489
E02000440,0.01441933,0.002987789,0.011431541,0.008834611,0.002858256,0.000519683,0.005456671
E02000441,0.014705882,0.006851604,0.007854278,0.006518469,0.002841384,0.000668561,0.003008524
E02000442,0.021304235,0.003377501,0.017926734,0.016495649,0.003766723,0.000519548,0.012209378
E02000443,0.022182469,0.005366726,0.016815742,0.012520868,0.005366086,0.000715478,0.006439304
E02000444,0.015344528,0.001881876,0.013462652,0.010712218,0.00477707,0.000434279,0.005500869
E02000445,0.024262295,0.006775956,0.017486339,0.013989071,0.004043716,0.001420765,0.00852459
E02000447,0.014810244,0.005708115,0.009102129,0.008644643,0.004013584,0.000463106,0.004167953
E02000448,0.016117605,0.008501594,0.007616011,0.00513638,0.001416932,0.000885583,0.002833865
E02000449,0.017033774,0.002936858,0.014096916,0.014233309,0.004695525,0.000440205,0.009097579
E02000451,0.014968967,0.008762322,0.006206645,0.005474453,0.001824818,0.000364964,0.003284672
E02000452,0.033204941,0.010094302,0.023110639,0.010227122,0.003718953,0.000398459,0.006109709
E02000453,0.017478339,0.0059755,0.011502839,0.004183475,0.001942328,0.00014941,0.002091738
E02000454,0.014133659,0.00436224,0.009771419,0.003838772,0.001395917,0.00017449,0.002268365
E02000455,0.036352175,0.012817819,0.023534356,0.010719916,0.003678403,0.000735681,0.006305833
E02000456,0.022645635,0.006090895,0.01655474,0.0090625,0.00265625,0.000625,0.00578125
E02000457,0.020595362,0.007268951,0.01332641,0.007268951,0.001903773,0.001211492,0.004153686
E02000459,0.02873485,0.017159199,0.01157565,0.009395425,0.003267974,0.000408497,0.005718954
E02000460,0.021505376,0.006345849,0.015159528,0.008635883,0.002467395,0.000352485,0.005816003
E02000461,0.029755762,0.012899897,0.016855865,0.006535948,0.002407981,0.000859993,0.003267974
E02000462,0.019125199,0.004958385,0.014166814,0.012041792,0.003187533,0.000177085,0.008677174
E02000463,0.020758253,0.005910336,0.014847917,0.006775263,0.003027245,0.000288309,0.003459709
E02000464,0.023413026,0.012036274,0.011376752,0.005441055,0.001978566,0.000494641,0.002967848
E02000465,0.026127265,0.013344571,0.012782694,0.005197359,0.002247507,0.001123753,0.001826099
E02000466,0.020187859,0.009953736,0.010234123,0.006447996,0.002803476,0.000560695,0.003083824
E02000467,0.024515666,0.011600096,0.012915571,0.008727881,0.003706361,0.00071736,0.004304161
E02000468,0.014541716,0.007050529,0.007491187,0.005433984,0.001762373,0.000293729,0.003377882
E02000469,0.022019334,0.007697816,0.014321518,0.008230453,0.004294149,0.000536769,0.003399535
E02000470,0.019383698,0.010934394,0.008449305,0.002733598,0.001491054,0.000497018,0.000745527
E02000471,0.014488286,0.007706535,0.006781751,0.004932182,0.002311961,0.000616523,0.002003699
E02000472,0.01664465,0.007926024,0.008718626,0.004227213,0.001717305,0.000528402,0.001981506
E02000473,0.014797136,0.007637232,0.007159904,0.004535147,0.002625612,0.000238692,0.001670844
E02000474,0.023459189,0.009300389,0.0141588,0.005136036,0.002220988,0,0.002915047
E02000475,0.017586032,0.008729757,0.008856275,0.003415992,0.000379555,0.000506073,0.002530364
E02000476,0.038537942,0.020924381,0.017613561,0.008208659,0.003574739,0.000794386,0.003839534
E02000477,0.014580956,0.005705591,0.008875364,0.002535818,0.001141118,0.000126791,0.001267909
E02000478,0.011198428,0.004125737,0.007072692,0.003929273,0.001375246,0.000589391,0.001964637
E02000479,0.029592109,0.014929352,0.014662756,0.008001067,0.002667022,0.000933458,0.004400587
E02000480,0.027032118,0.011585194,0.015446925,0.010266554,0.003767543,0.000470943,0.006028068
E02000481,0.013817963,0.006758786,0.007059177,0.002403124,0.001201562,0.000750976,0.000450586
E02000482,0.009057301,0.003512015,0.005544915,0.002402069,0.001847746,0.000184775,0.000369549
E02000483,0.020322144,0.009634201,0.010687942,0.003463334,0.001054058,0.000301159,0.002108116
E02000484,0.016561965,0.008566533,0.007995432,0.004283267,0.001713307,0.000428327,0.002141633
E02000485,0.019169329,0.011036886,0.008132442,0.003050552,0.001597908,0.000581058,0.000871586
E02000486,0.018326306,0.010055141,0.008271165,0.002918288,0.000972763,0.000486381,0.001459144
E02000487,0.013640497,0.006820249,0.006820249,0.00166793,0.00075815,0.00015163,0.00075815
E02000488,0.01481248,0.008194138,0.006618342,0.002048857,0.000788022,0.000630418,0.000630418
E02000489,0.01674676,0.008300568,0.008446192,0.003204195,0.000728226,0.000582581,0.001893388
E02000490,0.019179699,0.010032458,0.009147241,0.005751364,0.002654476,0.000884825,0.002212063
E02000491,0.020002425,0.008485877,0.011516547,0.009092011,0.003636804,0.000242454,0.005212753
E02000492,0.012790904,0.007994315,0.004796589,0.002665719,0.000888573,0,0.001777146
E02000493,0.020644414,0.008875169,0.011769246,0.008296353,0.003472892,0.000385877,0.004437584
E02000494,0.014264036,0.008194234,0.006069803,0.002276521,0.001214145,0.000303536,0.00075884
E02000495,0.020512821,0.01025641,0.01025641,0.005368007,0.002266492,0.000119289,0.002982226
E02000496,0.018483709,0.009085213,0.009398496,0.003289474,0.000783208,0.000469925,0.002036341
E02000497,0.018669471,0.009071785,0.009597686,0.005126857,0.001314579,0.000525831,0.003286447
E02000498,0.014677482,0.007918115,0.006759367,0.00405562,0.000965624,0.00038625,0.002703747
E02000499,0.014447236,0.006909548,0.007537689,0.003610675,0.00188383,0.000156986,0.001569859
E02000500,0.014888696,0.007661174,0.007227523,0.003901734,0.001445087,0.001011561,0.001445087
E02000501,0.018948296,0.011163337,0.007784959,0.003524747,0.001909238,0.000440593,0.001174916
E02000502,0.019638537,0.00967696,0.009961577,0.005264656,0.001707456,0.000426864,0.003130336
E02000503,0.017546383,0.010930534,0.006615849,0.004170262,0.001725626,0.000431406,0.00201323
E02000504,0.013162171,0.006174846,0.006987325,0.001950585,0.000975293,0.000650195,0.000325098
E02000506,0.01230816,0.006382009,0.005926151,0.004102097,0.002127013,0.000303859,0.001671225
E02000507,0.0125,0.00453125,0.00796875,0.002811621,0.002343018,0,0.000468604
E02000508,0.04180261,0.014681892,0.027120718,0.008261934,0.004487964,0.001529988,0.002243982
E02000509,0.045290264,0.013553196,0.031737068,0.010390784,0.003840072,0.002258866,0.004291845
E02000510,0.020645338,0.009297238,0.011348099,0.00738512,0.004376368,0.000547046,0.002461707
E02000511,0.016794872,0.005641026,0.011153847,0.010896039,0.005768491,0.000512755,0.004614793
E02000512,0.024658741,0.007926024,0.016732717,0.008806693,0.001321004,0,0.007485689
